entity_id,domain,full_entity_id
digital_only_ev3_tire_pressure_front_right,sensor,sensor.digital_only_ev3_tire_pressure_front_right
digital_only_ev3_tire_pressure_rear_left,sensor,sensor.digital_only_ev3_tire_pressure_rear_left
digital_only_ev3_tire_pressure_rear_right,sensor,sensor.digital_only_ev3_tire_pressure_rear_right
dnshassio_is_new,sensor,sensor.dnshassio_is_new
dnshassio_is_new_2,sensor,sensor.dnshassio_is_new_2
dnshassio_is_new_3,sensor,sensor.dnshassio_is_new_3
dnshassio_is_new_4,sensor,sensor.dnshassio_is_new_4
dnshassio_is_new_5,sensor,sensor.dnshassio_is_new_5
draadjekleinsensenl_is_new,sensor,sensor.draadjekleinsensenl_is_new
droger_current_phase,sensor,sensor.droger_current_phase
droger_current_power,sensor,sensor.droger_current_power
droger_cycle_count,sensor,sensor.droger_cycle_count
droger_elapsed_time,sensor,sensor.droger_elapsed_time
droger_profile_extra_droog_count,sensor,sensor.droger_profile_extra_droog_count
droger_profile_kastdroog_count,sensor,sensor.droger_profile_kastdroog_count
droger_profile_kort_count,sensor,sensor.droger_profile_kort_count
droger_profile_korte_droging_count,sensor,sensor.droger_profile_korte_droging_count
droger_profile_normale_droging_count,sensor,sensor.droger_profile_normale_droging_count
droger_profile_standaard_count,sensor,sensor.droger_profile_standaard_count
droger_program,sensor,sensor.droger_program
droger_progress,sensor,sensor.droger_progress
droger_state,sensor,sensor.droger_state
droger_suggested_settings_available,sensor,sensor.droger_suggested_settings_available
droger_time_remaining,sensor,sensor.droger_time_remaining
droger_total_duration,sensor,sensor.droger_total_duration
electriciteitsmeter_total_power_import_cost,sensor,sensor.electriciteitsmeter_total_power_import_cost
energie_gisteren,sensor,sensor.energie_gisteren
energy_current_hour_2,sensor,sensor.energy_current_hour_2
energy_current_hour_3,sensor,sensor.energy_current_hour_3
energy_current_hour_4,sensor,sensor.energy_current_hour_4
energy_kwh_chargerkleinsensenl_is_new,sensor,sensor.energy_kwh_chargerkleinsensenl_is_new
energy_kwh_kleinboil_apparent_power,sensor,sensor.energy_kwh_kleinboil_apparent_power
energy_kwh_kleinboil_current,sensor,sensor.energy_kwh_kleinboil_current
energy_kwh_kleinboil_energy_export,sensor,sensor.energy_kwh_kleinboil_energy_export
energy_kwh_kleinboil_energy_import,sensor,sensor.energy_kwh_kleinboil_energy_import
energy_kwh_kleinboil_frequency,sensor,sensor.energy_kwh_kleinboil_frequency
energy_kwh_kleinboil_power,sensor,sensor.energy_kwh_kleinboil_power
energy_kwh_kleinboil_power_factor,sensor,sensor.energy_kwh_kleinboil_power_factor
energy_kwh_kleinboil_power_phase_1,sensor,sensor.energy_kwh_kleinboil_power_phase_1
energy_kwh_kleinboil_reactive_power,sensor,sensor.energy_kwh_kleinboil_reactive_power
energy_kwh_kleinboil_voltage,sensor,sensor.energy_kwh_kleinboil_voltage
energy_kwh_kleinboil_wi_fi_strength,sensor,sensor.energy_kwh_kleinboil_wi_fi_strength
energy_kwh_meter_airco_apparent_power,sensor,sensor.energy_kwh_meter_airco_apparent_power
energy_kwh_meter_airco_current,sensor,sensor.energy_kwh_meter_airco_current
energy_kwh_meter_airco_energy_export,sensor,sensor.energy_kwh_meter_airco_energy_export
energy_kwh_meter_airco_energy_import,sensor,sensor.energy_kwh_meter_airco_energy_import
energy_kwh_meter_airco_frequency,sensor,sensor.energy_kwh_meter_airco_frequency
energy_kwh_meter_airco_power,sensor,sensor.energy_kwh_meter_airco_power
energy_kwh_meter_airco_power_factor,sensor,sensor.energy_kwh_meter_airco_power_factor
energy_kwh_meter_airco_power_phase_1,sensor,sensor.energy_kwh_meter_airco_power_phase_1
energy_kwh_meter_airco_reactive_power,sensor,sensor.energy_kwh_meter_airco_reactive_power
energy_kwh_meter_airco_voltage,sensor,sensor.energy_kwh_meter_airco_voltage
energy_kwh_meter_airco_wi_fi_strength,sensor,sensor.energy_kwh_meter_airco_wi_fi_strength
energy_kwh_meter_charger_apparent_power,sensor,sensor.energy_kwh_meter_charger_apparent_power
energy_kwh_meter_charger_apparent_power_phase_1,sensor,sensor.energy_kwh_meter_charger_apparent_power_phase_1
energy_kwh_meter_charger_apparent_power_phase_2,sensor,sensor.energy_kwh_meter_charger_apparent_power_phase_2
energy_kwh_meter_charger_apparent_power_phase_3,sensor,sensor.energy_kwh_meter_charger_apparent_power_phase_3
energy_kwh_meter_charger_current,sensor,sensor.energy_kwh_meter_charger_current
energy_kwh_meter_charger_current_phase_1,sensor,sensor.energy_kwh_meter_charger_current_phase_1
energy_kwh_meter_charger_current_phase_2,sensor,sensor.energy_kwh_meter_charger_current_phase_2
energy_kwh_meter_charger_current_phase_3,sensor,sensor.energy_kwh_meter_charger_current_phase_3
energy_kwh_meter_charger_energy_export,sensor,sensor.energy_kwh_meter_charger_energy_export
energy_kwh_meter_charger_energy_import,sensor,sensor.energy_kwh_meter_charger_energy_import
energy_kwh_meter_charger_frequency,sensor,sensor.energy_kwh_meter_charger_frequency
energy_kwh_meter_charger_power,sensor,sensor.energy_kwh_meter_charger_power
energy_kwh_meter_charger_power_factor_phase_1,sensor,sensor.energy_kwh_meter_charger_power_factor_phase_1
energy_kwh_meter_charger_power_factor_phase_2,sensor,sensor.energy_kwh_meter_charger_power_factor_phase_2
energy_kwh_meter_charger_power_factor_phase_3,sensor,sensor.energy_kwh_meter_charger_power_factor_phase_3
energy_kwh_meter_charger_power_phase_1,sensor,sensor.energy_kwh_meter_charger_power_phase_1
energy_kwh_meter_charger_power_phase_2,sensor,sensor.energy_kwh_meter_charger_power_phase_2
energy_kwh_meter_charger_power_phase_3,sensor,sensor.energy_kwh_meter_charger_power_phase_3
energy_kwh_meter_charger_reactive_power,sensor,sensor.energy_kwh_meter_charger_reactive_power
energy_kwh_meter_charger_reactive_power_phase_1,sensor,sensor.energy_kwh_meter_charger_reactive_power_phase_1
energy_kwh_meter_charger_reactive_power_phase_2,sensor,sensor.energy_kwh_meter_charger_reactive_power_phase_2
energy_kwh_meter_charger_reactive_power_phase_3,sensor,sensor.energy_kwh_meter_charger_reactive_power_phase_3
energy_kwh_meter_charger_voltage_phase_1,sensor,sensor.energy_kwh_meter_charger_voltage_phase_1
energy_kwh_meter_charger_voltage_phase_2,sensor,sensor.energy_kwh_meter_charger_voltage_phase_2
energy_kwh_meter_charger_voltage_phase_3,sensor,sensor.energy_kwh_meter_charger_voltage_phase_3
energy_kwh_meter_charger_wi_fi_strength,sensor,sensor.energy_kwh_meter_charger_wi_fi_strength
energy_kwh_meter_fornuis_apparent_power,sensor,sensor.energy_kwh_meter_fornuis_apparent_power
energy_kwh_meter_fornuis_apparent_power_phase_1,sensor,sensor.energy_kwh_meter_fornuis_apparent_power_phase_1
energy_kwh_meter_fornuis_apparent_power_phase_2,sensor,sensor.energy_kwh_meter_fornuis_apparent_power_phase_2
energy_kwh_meter_fornuis_apparent_power_phase_3,sensor,sensor.energy_kwh_meter_fornuis_apparent_power_phase_3
energy_kwh_meter_fornuis_current,sensor,sensor.energy_kwh_meter_fornuis_current
energy_kwh_meter_fornuis_current_phase_1,sensor,sensor.energy_kwh_meter_fornuis_current_phase_1
energy_kwh_meter_fornuis_current_phase_2,sensor,sensor.energy_kwh_meter_fornuis_current_phase_2
energy_kwh_meter_fornuis_current_phase_3,sensor,sensor.energy_kwh_meter_fornuis_current_phase_3
energy_kwh_meter_fornuis_energy_export,sensor,sensor.energy_kwh_meter_fornuis_energy_export
energy_kwh_meter_fornuis_energy_import,sensor,sensor.energy_kwh_meter_fornuis_energy_import
energy_kwh_meter_fornuis_frequency,sensor,sensor.energy_kwh_meter_fornuis_frequency
energy_kwh_meter_fornuis_power,sensor,sensor.energy_kwh_meter_fornuis_power
energy_kwh_meter_fornuis_power_factor_phase_1,sensor,sensor.energy_kwh_meter_fornuis_power_factor_phase_1
energy_kwh_meter_fornuis_power_factor_phase_2,sensor,sensor.energy_kwh_meter_fornuis_power_factor_phase_2
energy_kwh_meter_fornuis_power_factor_phase_3,sensor,sensor.energy_kwh_meter_fornuis_power_factor_phase_3
energy_kwh_meter_fornuis_power_phase_1,sensor,sensor.energy_kwh_meter_fornuis_power_phase_1
energy_kwh_meter_fornuis_power_phase_2,sensor,sensor.energy_kwh_meter_fornuis_power_phase_2
energy_kwh_meter_fornuis_power_phase_3,sensor,sensor.energy_kwh_meter_fornuis_power_phase_3
energy_kwh_meter_fornuis_reactive_power,sensor,sensor.energy_kwh_meter_fornuis_reactive_power
energy_kwh_meter_fornuis_reactive_power_phase_1,sensor,sensor.energy_kwh_meter_fornuis_reactive_power_phase_1
energy_kwh_meter_fornuis_reactive_power_phase_2,sensor,sensor.energy_kwh_meter_fornuis_reactive_power_phase_2
energy_kwh_meter_fornuis_reactive_power_phase_3,sensor,sensor.energy_kwh_meter_fornuis_reactive_power_phase_3
energy_kwh_meter_fornuis_voltage_phase_1,sensor,sensor.energy_kwh_meter_fornuis_voltage_phase_1
energy_kwh_meter_fornuis_voltage_phase_2,sensor,sensor.energy_kwh_meter_fornuis_voltage_phase_2
energy_kwh_meter_fornuis_voltage_phase_3,sensor,sensor.energy_kwh_meter_fornuis_voltage_phase_3
energy_kwh_meter_fornuis_wi_fi_strength,sensor,sensor.energy_kwh_meter_fornuis_wi_fi_strength
energy_kwh_meter_kleinfloor_apparent_power,sensor,sensor.energy_kwh_meter_kleinfloor_apparent_power
energy_kwh_meter_kleinfloor_current,sensor,sensor.energy_kwh_meter_kleinfloor_current
energy_kwh_meter_kleinfloor_energy_import,sensor,sensor.energy_kwh_meter_kleinfloor_energy_import
energy_kwh_meter_kleinfloor_frequency,sensor,sensor.energy_kwh_meter_kleinfloor_frequency
energy_kwh_meter_kleinfloor_power,sensor,sensor.energy_kwh_meter_kleinfloor_power
energy_kwh_meter_kleinfloor_power_factor,sensor,sensor.energy_kwh_meter_kleinfloor_power_factor
energy_kwh_meter_kleinfloor_power_phase_1,sensor,sensor.energy_kwh_meter_kleinfloor_power_phase_1
energy_kwh_meter_kleinfloor_production_power,sensor,sensor.energy_kwh_meter_kleinfloor_production_power
energy_kwh_meter_kleinfloor_reactive_power,sensor,sensor.energy_kwh_meter_kleinfloor_reactive_power
energy_kwh_meter_kleinfloor_voltage,sensor,sensor.energy_kwh_meter_kleinfloor_voltage
energy_kwh_meter_kleinfloor_wi_fi_strength,sensor,sensor.energy_kwh_meter_kleinfloor_wi_fi_strength
energy_kwh_meter_kleinshed_apparent_power,sensor,sensor.energy_kwh_meter_kleinshed_apparent_power
energy_kwh_meter_kleinshed_current,sensor,sensor.energy_kwh_meter_kleinshed_current
energy_kwh_meter_kleinshed_energy_import,sensor,sensor.energy_kwh_meter_kleinshed_energy_import
energy_kwh_meter_kleinshed_frequency,sensor,sensor.energy_kwh_meter_kleinshed_frequency
energy_kwh_meter_kleinshed_power,sensor,sensor.energy_kwh_meter_kleinshed_power
energy_kwh_meter_kleinshed_power_factor,sensor,sensor.energy_kwh_meter_kleinshed_power_factor
energy_kwh_meter_kleinshed_power_mod,sensor,sensor.energy_kwh_meter_kleinshed_power_mod
energy_kwh_meter_kleinshed_power_phase_1,sensor,sensor.energy_kwh_meter_kleinshed_power_phase_1
energy_kwh_meter_kleinshed_production_power,sensor,sensor.energy_kwh_meter_kleinshed_production_power
energy_kwh_meter_kleinshed_reactive_power,sensor,sensor.energy_kwh_meter_kleinshed_reactive_power
energy_kwh_meter_kleinshed_voltage,sensor,sensor.energy_kwh_meter_kleinshed_voltage
energy_kwh_meter_kleinshed_wi_fi_strength,sensor,sensor.energy_kwh_meter_kleinshed_wi_fi_strength
energy_next_hour_2,sensor,sensor.energy_next_hour_2
energy_next_hour_3,sensor,sensor.energy_next_hour_3
energy_next_hour_4,sensor,sensor.energy_next_hour_4
energy_p1_meterkleinsensenl_is_new,sensor,sensor.energy_p1_meterkleinsensenl_is_new
energy_production_today_2,sensor,sensor.energy_production_today_2
energy_production_today_3,sensor,sensor.energy_production_today_3
energy_production_today_4,sensor,sensor.energy_production_today_4
energy_production_today_remaining_2,sensor,sensor.energy_production_today_remaining_2
energy_production_today_remaining_3,sensor,sensor.energy_production_today_remaining_3
energy_production_today_remaining_4,sensor,sensor.energy_production_today_remaining_4
energy_production_tomorrow_2,sensor,sensor.energy_production_tomorrow_2
energy_production_tomorrow_3,sensor,sensor.energy_production_tomorrow_3
energy_production_tomorrow_4,sensor,sensor.energy_production_tomorrow_4
energy_socket_julius_current,sensor,sensor.energy_socket_julius_current
energy_socket_julius_energy_export,sensor,sensor.energy_socket_julius_energy_export
energy_socket_julius_energy_import,sensor,sensor.energy_socket_julius_energy_import
energy_socket_julius_frequency,sensor,sensor.energy_socket_julius_frequency
energy_socket_julius_power,sensor,sensor.energy_socket_julius_power
energy_socket_julius_power_phase_1,sensor,sensor.energy_socket_julius_power_phase_1
energy_socket_julius_voltage,sensor,sensor.energy_socket_julius_voltage
energy_socket_julius_wi_fi_strength,sensor,sensor.energy_socket_julius_wi_fi_strength
energy_socket_rolien_apparent_power,sensor,sensor.energy_socket_rolien_apparent_power
energy_socket_rolien_current,sensor,sensor.energy_socket_rolien_current
energy_socket_rolien_energy_export,sensor,sensor.energy_socket_rolien_energy_export
energy_socket_rolien_energy_import,sensor,sensor.energy_socket_rolien_energy_import
energy_socket_rolien_frequency,sensor,sensor.energy_socket_rolien_frequency
energy_socket_rolien_power,sensor,sensor.energy_socket_rolien_power
energy_socket_rolien_power_factor,sensor,sensor.energy_socket_rolien_power_factor
energy_socket_rolien_power_phase_1,sensor,sensor.energy_socket_rolien_power_phase_1
energy_socket_rolien_reactive_power,sensor,sensor.energy_socket_rolien_reactive_power
energy_socket_rolien_voltage,sensor,sensor.energy_socket_rolien_voltage
energy_socket_rolien_wi_fi_strength,sensor,sensor.energy_socket_rolien_wi_fi_strength
energy_socket_rudi_current,sensor,sensor.energy_socket_rudi_current
energy_socket_rudi_energy_export,sensor,sensor.energy_socket_rudi_energy_export
energy_socket_rudi_energy_import,sensor,sensor.energy_socket_rudi_energy_import
energy_socket_rudi_frequency,sensor,sensor.energy_socket_rudi_frequency
energy_socket_rudi_power,sensor,sensor.energy_socket_rudi_power
energy_socket_rudi_power_phase_1,sensor,sensor.energy_socket_rudi_power_phase_1
energy_socket_rudi_voltage,sensor,sensor.energy_socket_rudi_voltage
energy_socket_rudi_wi_fi_strength,sensor,sensor.energy_socket_rudi_wi_fi_strength
energy_socket_serverkast_current,sensor,sensor.energy_socket_serverkast_current
energy_socket_serverkast_energy_export,sensor,sensor.energy_socket_serverkast_energy_export
energy_socket_serverkast_energy_import,sensor,sensor.energy_socket_serverkast_energy_import
energy_socket_serverkast_frequency,sensor,sensor.energy_socket_serverkast_frequency
energy_socket_serverkast_power,sensor,sensor.energy_socket_serverkast_power
energy_socket_serverkast_power_phase_1,sensor,sensor.energy_socket_serverkast_power_phase_1
energy_socket_serverkast_voltage,sensor,sensor.energy_socket_serverkast_voltage
energy_socket_serverkast_wi_fi_strength,sensor,sensor.energy_socket_serverkast_wi_fi_strength
energy_socket_vaatwasser_energy_import,sensor,sensor.energy_socket_vaatwasser_energy_import
energy_socket_vaatwasser_power,sensor,sensor.energy_socket_vaatwasser_power
energy_socket_vaatwasser_power_phase_1,sensor,sensor.energy_socket_vaatwasser_power_phase_1
energysocket_dariuskleinsensenl_is_new,sensor,sensor.energysocket_dariuskleinsensenl_is_new
energysocket_rudikleinsensenl_is_new,sensor,sensor.energysocket_rudikleinsensenl_is_new
energyzero_today_energy_average_price,sensor,sensor.energyzero_today_energy_average_price
energyzero_today_energy_current_hour_price,sensor,sensor.energyzero_today_energy_current_hour_price
energyzero_today_energy_hours_priced_equal_or_lower,sensor,sensor.energyzero_today_energy_hours_priced_equal_or_lower
energyzero_today_energy_max_price,sensor,sensor.energyzero_today_energy_max_price
energyzero_today_energy_min_price,sensor,sensor.energyzero_today_energy_min_price
energyzero_today_energy_next_hour_price,sensor,sensor.energyzero_today_energy_next_hour_price
energyzero_today_energy_percentage_of_max,sensor,sensor.energyzero_today_energy_percentage_of_max
energyzero_today_gas_current_hour_price,sensor,sensor.energyzero_today_gas_current_hour_price
energyzero_today_gas_next_hour_price,sensor,sensor.energyzero_today_gas_next_hour_price
enphase_cloud_current_grid_power,sensor,sensor.enphase_cloud_current_grid_power
enphase_cloud_current_power_consumption,sensor,sensor.enphase_cloud_current_power_consumption
enphase_cloud_current_production_power,sensor,sensor.enphase_cloud_current_production_power
enphase_cloud_site_evse_charging,sensor,sensor.enphase_cloud_site_evse_charging
enphase_site_1234567_cloud_latency,sensor,sensor.enphase_site_1234567_cloud_latency
enphase_site_5850136_cloud_latency,sensor,sensor.enphase_site_5850136_cloud_latency
enphase_site_5850163_cloud_error_code,sensor,sensor.enphase_site_5850163_cloud_error_code
enphase_site_5850163_cloud_latency,sensor,sensor.enphase_site_5850163_cloud_latency
enphase_site_5850163_site_consumption,sensor,sensor.enphase_site_5850163_site_consumption
enphase_site_5850163_site_grid_export,sensor,sensor.enphase_site_5850163_site_grid_export
enphase_site_5850163_site_grid_import,sensor,sensor.enphase_site_5850163_site_grid_import
enphase_site_5850163_site_solar_production,sensor,sensor.enphase_site_5850163_site_solar_production
entities,sensor,sensor.entities
envoy_122428000926_balanced_net_power_consumption,sensor,sensor.envoy_122428000926_balanced_net_power_consumption
envoy_122428000926_balanced_net_power_consumption_l1,sensor,sensor.envoy_122428000926_balanced_net_power_consumption_l1
envoy_122428000926_balanced_net_power_consumption_l2,sensor,sensor.envoy_122428000926_balanced_net_power_consumption_l2
envoy_122428000926_balanced_net_power_consumption_l3,sensor,sensor.envoy_122428000926_balanced_net_power_consumption_l3
envoy_122428000926_current_net_power_consumption,sensor,sensor.envoy_122428000926_current_net_power_consumption
envoy_122428000926_current_net_power_consumption_l1,sensor,sensor.envoy_122428000926_current_net_power_consumption_l1
envoy_122428000926_current_net_power_consumption_l2,sensor,sensor.envoy_122428000926_current_net_power_consumption_l2
envoy_122428000926_current_net_power_consumption_l3,sensor,sensor.envoy_122428000926_current_net_power_consumption_l3
envoy_122428000926_current_power_consumption,sensor,sensor.envoy_122428000926_current_power_consumption
envoy_122428000926_current_power_consumption_l1,sensor,sensor.envoy_122428000926_current_power_consumption_l1
envoy_122428000926_current_power_consumption_l2,sensor,sensor.envoy_122428000926_current_power_consumption_l2
envoy_122428000926_current_power_consumption_l3,sensor,sensor.envoy_122428000926_current_power_consumption_l3
